http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13YS,BA1 3YS,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13ZA,BA1 3ZA,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13ZD,BA1 3ZD,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13ZJ,BA1 3ZJ,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16YL,BA1 6YL,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16YH,BA1 6YH,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16XG,BA1 6XG,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16TQ,BA1 6TQ,51.399229,-2.347050
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16TP,BA1 6TP,51.401543,-2.348735
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16TL,BA1 6TL,51.401401,-2.342193
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16TE,BA1 6TE,51.400521,-2.344918
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16TD,BA1 6TD,51.401867,-2.342714
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16SG,BA1 6SG,51.399377,-2.345657
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16SF,BA1 6SF,51.398549,-2.345895
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16SA,BA1 6SA,51.397734,-2.344739
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16RY,BA1 6RY,51.397275,-2.344736
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16RX,BA1 6RX,51.396966,-2.342692
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16RU,BA1 6RU,51.396836,-2.344301
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16RT,BA1 6RT,51.396833,-2.345120
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16RR,BA1 6RR,51.396569,-2.346498
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16RN,BA1 6RN,51.396310,-2.345878
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16RE,BA1 6RE,51.396856,-2.349749
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16RD,BA1 6RD,51.398265,-2.347388
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16RA,BA1 6RA,51.397729,-2.346435
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16QX,BA1 6QX,51.397323,-2.346648
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16QS,BA1 6QS,51.397109,-2.349205
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16QP,BA1 6QP,51.397043,-2.350225
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16QH,BA1 6QH,51.396395,-2.347417
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16QG,BA1 6QG,51.395478,-2.347424
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16QF,BA1 6QF,51.395645,-2.345758
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16QE,BA1 6QE,51.396117,-2.344267
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16QB,BA1 6QB,51.394636,-2.346440
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16PZ,BA1 6PZ,51.394183,-2.347501
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16PR,BA1 6PR,51.392816,-2.350523
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16PL,BA1 6PL,51.392435,-2.351598
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16PJ,BA1 6PJ,51.392200,-2.352013
